event_id,user_id,event_type,is_recurring,recurrence_interval_days,is_flexible,is_essential,status,amount,currency,event_date,description,linked_event_id
event_233,user_72,recurring_expense,True,15,False,True,confirmed,1472.32,ZAR,2026-07-09,Bi-weekly Groceries & Commuting,
event_234,user_72,recurring_expense,True,30,True,False,confirmed,906.8,ZAR,2026-07-12,Streaming Services & Dining Out Club,
event_235,user_72,recurring_expense,True,30,True,False,confirmed,475.1,ZAR,2026-07-17,Fitness & Luxury Lifestyle Subscription,
event_236,user_73,income,True,30,False,True,confirmed,67348.16,INR,2023-02-05,Confirmed Monthly Salary,
event_237,user_73,recurring_expense,True,30,False,True,confirmed,23477.68,INR,2023-02-10,Apartment Rent & Essential Utilities,
event_238,user_73,recurring_expense,True,15,False,True,confirmed,5285.44,INR,2023-01-24,Bi-weekly Groceries & Commuting,
event_239,user_73,recurring_expense,True,30,True,False,confirmed,6860.61,INR,2023-01-27,Streaming Services & Dining Out Club,
event_240,user_73,recurring_expense,True,30,True,False,confirmed,5292.93,INR,2023-02-01,Fitness & Luxury Lifestyle Subscription,
event_241,user_74,income,True,30,False,True,confirmed,4467.71,ZAR,2025-08-27,Confirmed Monthly Salary,
event_242,user_74,recurring_expense,True,30,False,True,confirmed,1472.43,ZAR,2025-09-01,Apartment Rent & Essential Utilities,
event_243,user_74,recurring_expense,True,15,False,True,confirmed,419.12,ZAR,2025-08-08,Bi-weekly Groceries & Commuting,
event_244,user_74,recurring_expense,True,30,True,False,confirmed,365.26,ZAR,2025-08-11,Streaming Services & Dining Out Club,
event_245,user_74,recurring_expense,True,30,True,False,confirmed,169.19,ZAR,2025-08-16,Fitness & Luxury Lifestyle Subscription,
event_246,user_75,income,True,30,False,True,confirmed,31425.99,ZAR,2026-04-16,Confirmed Monthly Salary,
event_247,user_75,recurring_expense,True,30,False,True,confirmed,9385.61,ZAR,2026-04-21,Apartment Rent & Essential Utilities,
event_248,user_75,recurring_expense,True,15,False,True,confirmed,3836.18,ZAR,2026-04-10,Bi-weekly Groceries & Commuting,
event_249,user_75,recurring_expense,True,30,True,False,confirmed,2882.88,ZAR,2026-04-13,Streaming Services & Dining Out Club,
event_250,user_75,recurring_expense,True,30,True,False,confirmed,2330.77,ZAR,2026-04-18,Fitness & Luxury Lifestyle Subscription,
event_251,user_76,income,True,30,False,True,confirmed,4257.68,USD,2024-06-20,Confirmed Monthly Salary,
event_252,user_76,recurring_expense,True,30,False,True,confirmed,1546.24,USD,2024-06-25,Apartment Rent & Essential Utilities,
event_253,user_76,recurring_expense,True,15,False,True,confirmed,329.92,USD,2024-06-07,Bi-weekly Groceries & Commuting,
event_254,user_76,recurring_expense,True,30,True,False,confirmed,237.2,USD,2024-06-10,Streaming Services & Dining Out Club,
event_255,user_76,recurring_expense,True,30,True,False,confirmed,222.06,USD,2024-06-15,Fitness & Luxury Lifestyle Subscription,
event_256,user_77,income,True,30,False,True,confirmed,74297.7,INR,2025-11-29,Confirmed Monthly Salary,
event_257,user_77,recurring_expense,True,30,False,True,confirmed,25340.08,INR,2025-12-04,Apartment Rent & Essential Utilities,
event_258,user_77,recurring_expense,True,15,False,True,confirmed,7110.97,INR,2025-11-09,Bi-weekly Groceries & Commuting,
event_259,user_77,recurring_expense,True,30,True,False,confirmed,4836.02,INR,2025-11-12,Streaming Services & Dining Out Club,
event_260,user_77,recurring_expense,True,30,True,False,confirmed,4132.24,INR,2025-11-17,Fitness & Luxury Lifestyle Subscription,
event_261,user_78,income,True,30,False,True,confirmed,57487.68,INR,2025-10-13,Confirmed Monthly Salary,
event_262,user_78,recurring_expense,True,30,False,True,confirmed,15328.14,INR,2025-10-18,Apartment Rent & Essential Utilities,
event_263,user_78,recurring_expense,True,15,False,True,confirmed,6261.03,INR,2025-10-06,Bi-weekly Groceries & Commuting,
event_264,user_78,recurring_expense,True,30,True,False,confirmed,5261.24,INR,2025-10-09,Streaming Services & Dining Out Club,
event_265,user_78,recurring_expense,True,30,True,False,confirmed,3239.24,INR,2025-10-14,Fitness & Luxury Lifestyle Subscription,
event_266,user_79,income,True,30,False,True,confirmed,2384.88,EUR,2024-09-22,Confirmed Monthly Salary,
event_267,user_79,recurring_expense,True,30,False,True,confirmed,675.11,EUR,2024-09-27,Apartment Rent & Essential Utilities,
event_268,user_79,recurring_expense,True,15,False,True,confirmed,296.25,EUR,2024-09-08,Bi-weekly Groceries & Commuting,
event_269,user_79,recurring_expense,True,30,True,False,confirmed,128.39,EUR,2024-09-11,Streaming Services & Dining Out Club,
event_270,user_79,recurring_expense,True,30,True,False,confirmed,95.92,EUR,2024-09-16,Fitness & Luxury Lifestyle Subscription,
event_271,user_80,income,True,30,False,True,confirmed,379607.99,INR,2025-02-11,Confirmed Monthly Salary,
event_272,user_80,recurring_expense,True,30,False,True,confirmed,138595.8,INR,2025-02-16,Apartment Rent & Essential Utilities,
event_273,user_80,recurring_expense,True,15,False,True,confirmed,42974.68,INR,2025-02-10,Bi-weekly Groceries & Commuting,
event_274,user_80,recurring_expense,True,30,True,False,confirmed,26671.75,INR,2025-02-13,Streaming Services & Dining Out Club,
event_275,user_80,recurring_expense,True,30,True,False,confirmed,13665.59,INR,2025-02-18,Fitness & Luxury Lifestyle Subscription,
event_276,user_81,income,True,30,False,True,confirmed,2693.37,USD,2026-07-15,Confirmed Monthly Salary,
event_277,user_81,recurring_expense,True,30,False,True,confirmed,847.33,USD,2026-07-20,Apartment Rent & Essential Utilities,
event_278,user_81,recurring_expense,True,15,False,True,confirmed,219.4,USD,2026-07-07,Bi-weekly Groceries & Commuting,
event_279,user_81,recurring_expense,True,30,True,False,confirmed,235.08,USD,2026-07-10,Streaming Services & Dining Out Club,
event_280,user_81,recurring_expense,True,30,True,False,confirmed,111.79,USD,2026-07-15,Fitness & Luxury Lifestyle Subscription,
event_281,user_82,income,True,30,False,True,confirmed,1909.28,USD,2024-12-24,Confirmed Monthly Salary,
event_282,user_82,recurring_expense,True,30,False,True,confirmed,668.64,USD,2024-12-29,Apartment Rent & Essential Utilities,
event_283,user_82,recurring_expense,True,15,False,True,confirmed,177.0,USD,2024-12-09,Bi-weekly Groceries & Commuting,
event_284,user_82,recurring_expense,True,30,True,False,confirmed,148.53,USD,2024-12-12,Streaming Services & Dining Out Club,
event_285,user_82,recurring_expense,True,30,True,False,confirmed,128.12,USD,2024-12-17,Fitness & Luxury Lifestyle Subscription,
event_286,user_83,income,True,30,False,True,confirmed,193097.5,INR,2025-05-13,Confirmed Monthly Salary,
event_287,user_83,recurring_expense,True,30,False,True,confirmed,61590.98,INR,2025-05-18,Apartment Rent & Essential Utilities,
event_288,user_83,recurring_expense,True,15,False,True,confirmed,15234.07,INR,2025-05-11,Bi-weekly Groceries & Commuting,
event_289,user_83,recurring_expense,True,30,True,False,confirmed,13886.46,INR,2025-05-14,Streaming Services & Dining Out Club,
event_290,user_83,recurring_expense,True,30,True,False,confirmed,9937.61,INR,2025-05-19,Fitness & Luxury Lifestyle Subscription,
event_291,user_84,income,True,30,False,True,confirmed,114901.94,INR,2026-04-17,Confirmed Monthly Salary,
event_292,user_84,recurring_expense,True,30,False,True,confirmed,39758.51,INR,2026-04-22,Apartment Rent & Essential Utilities,
event_293,user_84,recurring_expense,True,15,False,True,confirmed,10280.94,INR,2026-04-08,Bi-weekly Groceries & Commuting,
event_294,user_84,recurring_expense,True,30,True,False,confirmed,9002.83,INR,2026-04-11,Streaming Services & Dining Out Club,
event_295,user_84,recurring_expense,True,30,True,False,confirmed,8997.97,INR,2026-04-16,Fitness & Luxury Lifestyle Subscription,
event_296,user_85,income,True,30,False,True,confirmed,18761039.88,IDR,2024-03-26,Confirmed Monthly Salary,
event_297,user_85,recurring_expense,True,30,False,True,confirmed,7356994.45,IDR,2024-03-31,Apartment Rent & Essential Utilities,
event_298,user_85,recurring_expense,True,15,False,True,confirmed,1838672.8,IDR,2024-03-10,Bi-weekly Groceries & Commuting,
event_299,user_85,recurring_expense,True,30,True,False,confirmed,1843698.1,IDR,2024-03-13,Streaming Services & Dining Out Club,
event_300,user_85,recurring_expense,True,30,True,False,confirmed,902267.83,IDR,2024-03-18,Fitness & Luxury Lifestyle Subscription,
event_301,user_86,income,True,30,False,True,confirmed,57259.76,INR,2025-08-10,Confirmed Monthly Salary,
event_302,user_86,recurring_expense,True,30,False,True,confirmed,15224.19,INR,2025-08-15,Apartment Rent & Essential Utilities,
event_303,user_86,recurring_expense,True,15,False,True,confirmed,5541.82,INR,2025-08-07,Bi-weekly Groceries & Commuting,
event_304,user_86,recurring_expense,True,30,True,False,confirmed,4468.06,INR,2025-08-10,Streaming Services & Dining Out Club,
event_305,user_86,recurring_expense,True,30,True,False,confirmed,1942.96,INR,2025-08-15,Fitness & Luxury Lifestyle Subscription,
event_306,user_87,income,True,30,False,True,confirmed,815048.86,INR,2026-01-19,Confirmed Monthly Salary,
event_307,user_87,recurring_expense,True,30,False,True,confirmed,294942.32,INR,2026-01-24,Apartment Rent & Essential Utilities,
event_308,user_87,recurring_expense,True,15,False,True,confirmed,70158.26,INR,2026-01-09,Bi-weekly Groceries & Commuting,
event_309,user_87,recurring_expense,True,30,True,False,confirmed,85203.78,INR,2026-01-12,Streaming Services & Dining Out Club,
event_310,user_87,recurring_expense,True,30,True,False,confirmed,27564.11,INR,2026-01-17,Fitness & Luxury Lifestyle Subscription,
event_311,user_88,income,True,30,False,True,confirmed,37395.7,ZAR,2024-06-28,Confirmed Monthly Salary,
event_312,user_88,recurring_expense,True,30,False,True,confirmed,12325.28,ZAR,2024-07-03,Apartment Rent & Essential Utilities,
event_313,user_88,recurring_expense,True,15,False,True,confirmed,3167.24,ZAR,2024-06-11,Bi-weekly Groceries & Commuting,
event_314,user_88,recurring_expense,True,30,True,False,confirmed,3901.72,ZAR,2024-06-14,Streaming Services & Dining Out Club,
event_315,user_88,recurring_expense,True,30,True,False,confirmed,1778.35,ZAR,2024-06-19,Fitness & Luxury Lifestyle Subscription,
event_316,user_89,income,True,30,False,True,confirmed,24186120.39,IDR,2025-11-12,Confirmed Monthly Salary,
event_317,user_89,recurring_expense,True,30,False,True,confirmed,8388144.33,IDR,2025-11-17,Apartment Rent & Essential Utilities,
event_318,user_89,recurring_expense,True,15,False,True,confirmed,1992561.24,IDR,2025-11-08,Bi-weekly Groceries & Commuting,
event_319,user_89,recurring_expense,True,30,True,False,confirmed,1383357.01,IDR,2025-11-11,Streaming Services & Dining Out Club,
event_320,user_89,recurring_expense,True,30,True,False,confirmed,1035127.52,IDR,2025-11-16,Fitness & Luxury Lifestyle Subscription,
event_321,user_90,income,True,30,False,True,confirmed,2492.16,ZAR,2026-07-21,Confirmed Monthly Salary,
event_322,user_90,recurring_expense,True,30,False,True,confirmed,680.19,ZAR,2026-07-26,Apartment Rent & Essential Utilities,
event_323,user_90,recurring_expense,True,15,False,True,confirmed,281.51,ZAR,2026-07-10,Bi-weekly Groceries & Commuting,
event_324,user_90,recurring_expense,True,30,True,False,confirmed,137.75,ZAR,2026-07-13,Streaming Services & Dining Out Club,
event_325,user_90,recurring_expense,True,30,True,False,confirmed,193.3,ZAR,2026-07-18,Fitness & Luxury Lifestyle Subscription,
event_326,user_91,income,True,30,False,True,confirmed,2751.94,EUR,2024-09-25,Confirmed Monthly Salary,
event_327,user_91,recurring_expense,True,30,False,True,confirmed,879.5,EUR,2024-09-30,Apartment Rent & Essential Utilities,
event_328,user_91,recurring_expense,True,15,False,True,confirmed,283.96,EUR,2024-09-07,Bi-weekly Groceries & Commuting,
event_329,user_91,recurring_expense,True,30,True,False,confirmed,249.22,EUR,2024-09-10,Streaming Services & Dining Out Club,
event_330,user_91,recurring_expense,True,30,True,False,confirmed,176.28,EUR,2024-09-15,Fitness & Luxury Lifestyle Subscription,
event_331,user_92,income,True,30,False,True,confirmed,57246.83,ZAR,2025-02-14,Confirmed Monthly Salary,
event_332,user_92,recurring_expense,True,30,False,True,confirmed,19833.09,ZAR,2025-02-19,Apartment Rent & Essential Utilities,
event_333,user_92,recurring_expense,True,15,False,True,confirmed,7117.31,ZAR,2025-02-09,Bi-weekly Groceries & Commuting,
event_334,user_92,recurring_expense,True,30,True,False,confirmed,4157.53,ZAR,2025-02-12,Streaming Services & Dining Out Club,
event_335,user_92,recurring_expense,True,30,True,False,confirmed,4496.66,ZAR,2025-02-17,Fitness & Luxury Lifestyle Subscription,
event_336,user_93,income,True,30,False,True,confirmed,1930.03,USD,2026-04-23,Confirmed Monthly Salary,
event_337,user_93,recurring_expense,True,30,False,True,confirmed,609.82,USD,2026-04-28,Apartment Rent & Essential Utilities,
event_338,user_93,recurring_expense,True,15,False,True,confirmed,190.0,USD,2026-04-11,Bi-weekly Groceries & Commuting,
event_339,user_93,recurring_expense,True,30,True,False,confirmed,181.8,USD,2026-04-14,Streaming Services & Dining Out Club,
event_340,user_93,recurring_expense,True,30,True,False,confirmed,134.75,USD,2026-04-19,Fitness & Luxury Lifestyle Subscription,
event_341,user_94,income,True,30,False,True,confirmed,795.89,EUR,2024-12-27,Confirmed Monthly Salary,
event_342,user_94,recurring_expense,True,30,False,True,confirmed,240.99,EUR,2025-01-01,Apartment Rent & Essential Utilities,
event_343,user_94,recurring_expense,True,15,False,True,confirmed,62.65,EUR,2024-12-08,Bi-weekly Groceries & Commuting,
event_344,user_94,recurring_expense,True,30,True,False,confirmed,65.52,EUR,2024-12-11,Streaming Services & Dining Out Club,
event_345,user_94,recurring_expense,True,30,True,False,confirmed,25.37,EUR,2024-12-16,Fitness & Luxury Lifestyle Subscription,
event_346,user_95,income,True,30,False,True,confirmed,646311.89,INR,2025-05-16,Confirmed Monthly Salary,
event_347,user_95,recurring_expense,True,30,False,True,confirmed,189409.17,INR,2025-05-21,Apartment Rent & Essential Utilities,
event_348,user_95,recurring_expense,True,15,False,True,confirmed,69306.17,INR,2025-05-10,Bi-weekly Groceries & Commuting,
event_349,user_95,recurring_expense,True,30,True,False,confirmed,76533.54,INR,2025-05-13,Streaming Services & Dining Out Club,
event_350,user_95,recurring_expense,True,30,True,False,confirmed,22307.34,INR,2025-05-18,Fitness & Luxury Lifestyle Subscription,
event_351,user_96,income,True,30,False,True,confirmed,125746.0,INR,2026-01-20,Confirmed Monthly Salary,
event_352,user_96,recurring_expense,True,30,False,True,confirmed,38688.57,INR,2026-01-25,Apartment Rent & Essential Utilities,
event_353,user_96,recurring_expense,True,15,False,True,confirmed,13079.66,INR,2026-01-07,Bi-weekly Groceries & Commuting,
event_354,user_96,recurring_expense,True,30,True,False,confirmed,14686.66,INR,2026-01-10,Streaming Services & Dining Out Club,
event_355,user_96,recurring_expense,True,30,True,False,confirmed,8418.2,INR,2026-01-15,Fitness & Luxury Lifestyle Subscription,
event_356,user_97,income,True,30,False,True,confirmed,19760.67,ZAR,2024-03-29,Confirmed Monthly Salary,
event_357,user_97,recurring_expense,True,30,False,True,confirmed,7634.68,ZAR,2024-04-03,Apartment Rent & Essential Utilities,
event_358,user_97,recurring_expense,True,15,False,True,confirmed,2046.87,ZAR,2024-03-09,Bi-weekly Groceries & Commuting,
event_359,user_97,recurring_expense,True,30,True,False,confirmed,1248.42,ZAR,2024-03-12,Streaming Services & Dining Out Club,
event_360,user_97,recurring_expense,True,30,True,False,confirmed,1190.59,ZAR,2024-03-17,Fitness & Luxury Lifestyle Subscription,
event_361,user_98,income,True,30,False,True,confirmed,35329.52,ZAR,2025-08-18,Confirmed Monthly Salary,
event_362,user_98,recurring_expense,True,30,False,True,confirmed,13907.76,ZAR,2025-08-23,Apartment Rent & Essential Utilities,
event_363,user_98,recurring_expense,True,15,False,True,confirmed,3445.55,ZAR,2025-08-11,Bi-weekly Groceries & Commuting,
event_364,user_98,recurring_expense,True,30,True,False,confirmed,3772.05,ZAR,2025-08-14,Streaming Services & Dining Out Club,
event_365,user_98,recurring_expense,True,30,True,False,confirmed,2539.09,ZAR,2025-08-19,Fitness & Luxury Lifestyle Subscription,
event_366,user_99,income,True,30,False,True,confirmed,32193.45,ZAR,2026-07-22,Confirmed Monthly Salary,
event_367,user_99,recurring_expense,True,30,False,True,confirmed,8455.59,ZAR,2026-07-27,Apartment Rent & Essential Utilities,
event_368,user_99,recurring_expense,True,15,False,True,confirmed,3454.56,ZAR,2026-07-08,Bi-weekly Groceries & Commuting,
event_369,user_99,recurring_expense,True,30,True,False,confirmed,1697.88,ZAR,2026-07-11,Streaming Services & Dining Out Club,
event_370,user_99,recurring_expense,True,30,True,False,confirmed,2104.84,ZAR,2026-07-16,Fitness & Luxury Lifestyle Subscription,
event_371,user_100,income,True,30,False,True,confirmed,66470.66,ZAR,2024-06-11,Confirmed Monthly Salary,
event_372,user_100,recurring_expense,True,30,False,True,confirmed,21842.94,ZAR,2024-06-16,Apartment Rent & Essential Utilities,
event_373,user_100,recurring_expense,True,15,False,True,confirmed,7012.01,ZAR,2024-06-10,Bi-weekly Groceries & Commuting,
event_374,user_100,recurring_expense,True,30,True,False,confirmed,5016.73,ZAR,2024-06-13,Streaming Services & Dining Out Club,
event_375,user_100,recurring_expense,True,30,True,False,confirmed,5044.91,ZAR,2024-06-18,Fitness & Luxury Lifestyle Subscription,
event_376,user_101,income,True,30,False,True,confirmed,170394.28,INR,2025-11-15,Confirmed Monthly Salary,
event_377,user_101,recurring_expense,True,30,False,True,confirmed,62393.23,INR,2025-11-20,Apartment Rent & Essential Utilities,
event_378,user_101,recurring_expense,True,15,False,True,confirmed,18563.58,INR,2025-11-07,Bi-weekly Groceries & Commuting,
event_379,user_101,recurring_expense,True,30,True,False,confirmed,9144.31,INR,2025-11-10,Streaming Services & Dining Out Club,
event_380,user_101,recurring_expense,True,30,True,False,confirmed,10486.8,INR,2025-11-15,Fitness & Luxury Lifestyle Subscription,
event_381,user_102,income,True,30,False,True,confirmed,1947.06,EUR,2026-04-24,Confirmed Monthly Salary,
event_382,user_102,recurring_expense,True,30,False,True,confirmed,583.05,EUR,2026-04-29,Apartment Rent & Essential Utilities,
event_383,user_102,recurring_expense,True,15,False,True,confirmed,200.35,EUR,2026-04-09,Bi-weekly Groceries & Commuting,
event_384,user_102,recurring_expense,True,30,True,False,confirmed,150.04,EUR,2026-04-12,Streaming Services & Dining Out Club,
event_385,user_102,recurring_expense,True,30,True,False,confirmed,82.94,EUR,2026-04-17,Fitness & Luxury Lifestyle Subscription,
event_386,user_103,income,True,30,False,True,confirmed,608271.85,INR,2024-09-13,Confirmed Monthly Salary,
event_387,user_103,recurring_expense,True,30,False,True,confirmed,240061.48,INR,2024-09-18,Apartment Rent & Essential Utilities,
event_388,user_103,recurring_expense,True,15,False,True,confirmed,63950.68,INR,2024-09-11,Bi-weekly Groceries & Commuting,
event_389,user_103,recurring_expense,True,30,True,False,confirmed,36816.34,INR,2024-09-14,Streaming Services & Dining Out Club,
event_390,user_103,recurring_expense,True,30,True,False,confirmed,20726.92,INR,2024-09-19,Fitness & Luxury Lifestyle Subscription,
event_391,user_104,income,True,30,False,True,confirmed,25179.98,ZAR,2025-02-17,Confirmed Monthly Salary,
event_392,user_104,recurring_expense,True,30,False,True,confirmed,9757.54,ZAR,2025-02-22,Apartment Rent & Essential Utilities,
event_393,user_104,recurring_expense,True,15,False,True,confirmed,2279.08,ZAR,2025-02-08,Bi-weekly Groceries & Commuting,
event_394,user_104,recurring_expense,True,30,True,False,confirmed,2415.36,ZAR,2025-02-11,Streaming Services & Dining Out Club,
event_395,user_104,recurring_expense,True,30,True,False,confirmed,1589.03,ZAR,2025-02-16,Fitness & Luxury Lifestyle Subscription,
event_396,user_105,income,True,30,False,True,confirmed,49698.91,INR,2026-06-28,Confirmed Monthly Salary,
event_397,user_105,recurring_expense,True,30,False,True,confirmed,17708.97,INR,2026-07-03,Apartment Rent & Essential Utilities,
event_398,user_105,recurring_expense,True,15,False,True,confirmed,3937.94,INR,2026-06-12,Bi-weekly Groceries & Commuting,
event_399,user_105,recurring_expense,True,30,True,False,confirmed,4429.39,INR,2026-06-15,Streaming Services & Dining Out Club,
event_400,user_105,recurring_expense,True,30,True,False,confirmed,3090.01,INR,2026-06-20,Fitness & Luxury Lifestyle Subscription,
event_401,user_106,income,True,30,False,True,confirmed,2491.34,EUR,2024-12-10,Confirmed Monthly Salary,
event_402,user_106,recurring_expense,True,30,False,True,confirmed,670.59,EUR,2024-12-15,Apartment Rent & Essential Utilities,
event_403,user_106,recurring_expense,True,15,False,True,confirmed,274.4,EUR,2024-12-07,Bi-weekly Groceries & Commuting,
event_404,user_106,recurring_expense,True,30,True,False,confirmed,289.74,EUR,2024-12-10,Streaming Services & Dining Out Club,
event_405,user_106,recurring_expense,True,30,True,False,confirmed,198.95,EUR,2024-12-15,Fitness & Luxury Lifestyle Subscription,
event_406,user_107,income,True,30,False,True,confirmed,4340.03,EUR,2025-05-19,Confirmed Monthly Salary,
event_407,user_107,recurring_expense,True,30,False,True,confirmed,1145.85,EUR,2025-05-24,Apartment Rent & Essential Utilities,
event_408,user_107,recurring_expense,True,15,False,True,confirmed,470.99,EUR,2025-05-09,Bi-weekly Groceries & Commuting,
event_409,user_107,recurring_expense,True,30,True,False,confirmed,371.48,EUR,2025-05-12,Streaming Services & Dining Out Club,
event_410,user_107,recurring_expense,True,30,True,False,confirmed,134.16,EUR,2025-05-17,Fitness & Luxury Lifestyle Subscription,
event_411,user_108,income,True,30,False,True,confirmed,61329.16,ZAR,2026-07-28,Confirmed Monthly Salary,
event_412,user_108,recurring_expense,True,30,False,True,confirmed,24082.45,ZAR,2026-08-02,Apartment Rent & Essential Utilities,
event_413,user_108,recurring_expense,True,15,False,True,confirmed,5647.6,ZAR,2026-07-11,Bi-weekly Groceries & Commuting,
event_414,user_108,recurring_expense,True,30,True,False,confirmed,6355.6,ZAR,2026-07-14,Streaming Services & Dining Out Club,
event_415,user_108,recurring_expense,True,30,True,False,confirmed,2428.65,ZAR,2026-07-19,Fitness & Luxury Lifestyle Subscription,
event_416,user_109,income,True,30,False,True,confirmed,3354.08,EUR,2024-03-12,Confirmed Monthly Salary,
event_417,user_109,recurring_expense,True,30,False,True,confirmed,916.47,EUR,2024-03-17,Apartment Rent & Essential Utilities,
event_418,user_109,recurring_expense,True,15,False,True,confirmed,301.16,EUR,2024-03-08,Bi-weekly Groceries & Commuting,
event_419,user_109,recurring_expense,True,30,True,False,confirmed,352.74,EUR,2024-03-11,Streaming Services & Dining Out Club,
event_420,user_109,recurring_expense,True,30,True,False,confirmed,185.76,EUR,2024-03-16,Fitness & Luxury Lifestyle Subscription,
event_421,user_110,income,True,30,False,True,confirmed,29946.56,ZAR,2025-08-21,Confirmed Monthly Salary,
event_422,user_110,recurring_expense,True,30,False,True,confirmed,10804.62,ZAR,2025-08-26,Apartment Rent & Essential Utilities,
event_423,user_110,recurring_expense,True,15,False,True,confirmed,3034.39,ZAR,2025-08-10,Bi-weekly Groceries & Commuting,
event_424,user_110,recurring_expense,True,30,True,False,confirmed,2884.9,ZAR,2025-08-13,Streaming Services & Dining Out Club,
event_425,user_110,recurring_expense,True,30,True,False,confirmed,2210.64,ZAR,2025-08-18,Fitness & Luxury Lifestyle Subscription,
event_426,user_111,income,True,30,False,True,confirmed,23574773.11,IDR,2026-04-25,Confirmed Monthly Salary,
event_427,user_111,recurring_expense,True,30,False,True,confirmed,8005685.68,IDR,2026-04-30,Apartment Rent & Essential Utilities,
event_428,user_111,recurring_expense,True,15,False,True,confirmed,1949931.68,IDR,2026-04-07,Bi-weekly Groceries & Commuting,
event_429,user_111,recurring_expense,True,30,True,False,confirmed,1477176.84,IDR,2026-04-10,Streaming Services & Dining Out Club,
event_430,user_111,recurring_expense,True,30,True,False,confirmed,1523927.13,IDR,2026-04-15,Fitness & Luxury Lifestyle Subscription,
event_431,user_112,income,True,30,False,True,confirmed,387.1,EUR,2024-06-14,Confirmed Monthly Salary,
event_432,user_112,recurring_expense,True,30,False,True,confirmed,149.19,EUR,2024-06-19,Apartment Rent & Essential Utilities,
event_433,user_112,recurring_expense,True,15,False,True,confirmed,42.99,EUR,2024-06-09,Bi-weekly Groceries & Commuting,
event_434,user_112,recurring_expense,True,30,True,False,confirmed,20.54,EUR,2024-06-12,Streaming Services & Dining Out Club,
event_435,user_112,recurring_expense,True,30,True,False,confirmed,18.66,EUR,2024-06-17,Fitness & Luxury Lifestyle Subscription,
event_436,user_113,income,True,30,False,True,confirmed,55464.88,INR,2026-09-20,Confirmed Monthly Salary,
event_437,user_113,recurring_expense,True,30,False,True,confirmed,21932.94,INR,2026-09-25,Apartment Rent & Essential Utilities,
event_438,user_113,recurring_expense,True,15,False,True,confirmed,5853.19,INR,2026-09-08,Bi-weekly Groceries & Commuting,
event_439,user_113,recurring_expense,True,30,True,False,confirmed,5694.43,INR,2026-09-11,Streaming Services & Dining Out Club,
event_440,user_113,recurring_expense,True,30,True,False,confirmed,3837.62,INR,2026-09-16,Fitness & Luxury Lifestyle Subscription,
event_441,user_114,income,True,30,False,True,confirmed,67520.39,INR,2026-01-27,Confirmed Monthly Salary,
event_442,user_114,recurring_expense,True,30,False,True,confirmed,19302.41,INR,2026-02-01,Apartment Rent & Essential Utilities,
event_443,user_114,recurring_expense,True,15,False,True,confirmed,8323.9,INR,2026-01-08,Bi-weekly Groceries & Commuting,
event_444,user_114,recurring_expense,True,30,True,False,confirmed,7083.29,INR,2026-01-11,Streaming Services & Dining Out Club,
event_445,user_114,recurring_expense,True,30,True,False,confirmed,5077.45,INR,2026-01-16,Fitness & Luxury Lifestyle Subscription,
event_446,user_115,income,True,30,False,True,confirmed,80018.3,INR,2024-09-16,Confirmed Monthly Salary,
event_447,user_115,recurring_expense,True,30,False,True,confirmed,28146.12,INR,2024-09-21,Apartment Rent & Essential Utilities,
event_448,user_115,recurring_expense,True,15,False,True,confirmed,8283.57,INR,2024-09-10,Bi-weekly Groceries & Commuting,
event_449,user_115,recurring_expense,True,30,True,False,confirmed,6468.82,INR,2024-09-13,Streaming Services & Dining Out Club,
event_450,user_115,recurring_expense,True,30,True,False,confirmed,5479.01,INR,2024-09-18,Fitness & Luxury Lifestyle Subscription,
event_451,user_116,income,True,30,False,True,confirmed,380643.52,INR,2025-02-20,Confirmed Monthly Salary,
event_452,user_116,recurring_expense,True,30,False,True,confirmed,123875.11,INR,2025-02-25,Apartment Rent & Essential Utilities,
event_453,user_116,recurring_expense,True,15,False,True,confirmed,36516.29,INR,2025-02-07,Bi-weekly Groceries & Commuting,
event_454,user_116,recurring_expense,True,30,True,False,confirmed,23350.22,INR,2025-02-10,Streaming Services & Dining Out Club,
event_455,user_116,recurring_expense,True,30,True,False,confirmed,15219.99,INR,2025-02-15,Fitness & Luxury Lifestyle Subscription,
event_456,user_117,income,True,30,False,True,confirmed,1236.1,EUR,2026-07-29,Confirmed Monthly Salary,
event_457,user_117,recurring_expense,True,30,False,True,confirmed,470.89,EUR,2026-08-03,Apartment Rent & Essential Utilities,
event_458,user_117,recurring_expense,True,15,False,True,confirmed,95.93,EUR,2026-07-09,Bi-weekly Groceries & Commuting,
event_459,user_117,recurring_expense,True,30,True,False,confirmed,103.39,EUR,2026-07-12,Streaming Services & Dining Out Club,
event_460,user_117,recurring_expense,True,30,True,False,confirmed,60.03,EUR,2026-07-17,Fitness & Luxury Lifestyle Subscription,
event_461,user_118,income,True,30,False,True,confirmed,1280.08,EUR,2024-12-18,Confirmed Monthly Salary,
event_462,user_118,recurring_expense,True,30,False,True,confirmed,456.62,EUR,2024-12-23,Apartment Rent & Essential Utilities,
event_463,user_118,recurring_expense,True,15,False,True,confirmed,129.03,EUR,2024-12-11,Bi-weekly Groceries & Commuting,
event_464,user_118,recurring_expense,True,30,True,False,confirmed,75.18,EUR,2024-12-14,Streaming Services & Dining Out Club,
event_465,user_118,recurring_expense,True,30,True,False,confirmed,43.77,EUR,2024-12-19,Fitness & Luxury Lifestyle Subscription,
